feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,cluster,question_id
-2.5063619326632693,-0.9635317324096281,-0.7981670956040134,-1.1049682585339855,0.5410365038378507,0.24073732575732903,-0.11853420716487892,-0.009657219906819161,-0.002845658926916439,43,ef641947-050a-47c2-9a59-8e5d19b2dfc1
0.1542775641754942,-0.7540995389504346,-0.38350576091794375,-0.21038351898267799,0.034482012637572966,-0.05113947579493033,0.013352795704756329,0.014852751915387517,0.05029589600816374,3,9471f9e9-d6fb-48f2-a012-deaa0e1d54d1
0.9378657173442719,-0.8001119216605322,-0.3144694770303837,0.00801788507140815,0.0030849261020228507,0.010100034021882049,-0.05137269985411673,-0.023759952266976282,0.07494500099306936,5,c43ebebb-b60a-4cc2-8f08-5d4b684811be
0.6059989663427819,-0.6612346832863772,-0.24889593495026371,0.027275357380893303,-0.12957878328361888,-0.14214242960591927,0.13113459933569935,-0.02641748551891792,0.0678066016480579,3,7d2bb3f5-fdc4-4794-a593-6893cae8a8ae
-0.29834193592037767,-0.7367812960915782,-0.43320727033200496,-0.2990411975797285,0.02433205552876445,-0.11771312608639446,0.006791809269589545,0.008427150820153561,0.0856423533357958,59,af166c39-0271-44a9-8b98-5f43269eef7a
-0.6764286411247582,-0.80624179588954,-0.5032543621363721,-0.43250453128483474,0.0625975353313615,-0.15252376009521537,-0.07091539793583727,0.025349054108840762,0.12559728660245836,25,608db822-8f7c-4318-bc66-7e0e5bfa7d3a
0.23726428661040094,-0.9529136523446464,-0.5012219317087601,-0.35371735561598366,0.44923793533815204,0.45453500706746713,-0.09464216607665127,-0.06305480459515872,-0.07211873963986533,6,0eec6ffc-b84d-47e7-bc97-27f3230811ea
-0.37808420335237697,-0.9547150469580361,-0.5727335427943316,-0.5348237702486709,0.49408712203258925,0.4433548683630477,-0.09697095618792637,-0.05542340893418062,-0.03369262375185558,62,2b552291-9c1a-4d60-b083-8ae35430e96d
-0.32392443487534467,-0.9560271832767315,-0.5895741906639363,-0.5067177812496082,0.5358044177742926,0.4577440835186998,-0.13171916663005562,-0.07309228746876403,-0.004700073285480558,62,c2c89313-9ada-43e7-b253-5377f4b690a6
0.1598475115606768,-0.8371175548959441,-0.42498073919565627,-0.30643497694606775,0.41694600322320924,0.41584492566315634,0.05832170300326354,-0.04096620515314455,-0.11069996242524544,6,16543896-781d-459b-b7c3-ef87432f8b4a
-0.10009832746345962,-0.9526068753749624,-0.5477999511122836,-0.45888028476690107,0.49374704881467585,0.4807433450058037,-0.09932651611063895,-0.06046650827594175,-0.03520296308195009,62,bf673467-543b-4e77-afa3-9c126b457b09
-0.9026785555127861,-0.7880332371542409,-0.507860756564196,-0.5097250173306151,0.0606591719591098,-0.15602140157807626,0.005576662652562973,0.04124166026975174,0.08735230465111252,25,690336f8-0370-4bd8-88ca-a48711f1c782
0.06822421701465835,-0.957083961236255,-0.5272109662033396,-0.4266870023892434,0.5065519012324875,0.5029745658143915,-0.10869715592793598,-0.04737457973201727,-0.04360229879598314,6,14194e70-4964-495e-ae74-841660e8cfb2
-0.32320196595502676,-0.9519527974554454,-0.5706502705347383,-0.5258972634876404,0.5128654883564385,0.4565469634017468,-0.11410438458705854,-0.05590715059935541,-0.037181347969929564,62,81e0ccff-e2e9-447b-aa04-afa195047d22
1.0725425121860577,-0.9476142037904931,-0.4266648057600027,-0.1485098465071519,0.4925024754471358,0.6133643105497106,-0.09635502557129683,-0.07216326514282866,-0.07645558889136168,28,22ac67d9-3eaa-428a-aad7-39baa82eb2dc
0.735954780217451,-0.9510712359091035,-0.45236037446210065,-0.24847686352972875,0.501411205352423,0.5892411049265746,-0.09342360502082588,-0.06589149658737707,-0.04937196729973059,28,9fa2c513-ad93-4b42-ae9a-87a5d7a07797
0.32736885346291145,-0.8237639343152444,-0.387109969433862,-0.25209027062870254,0.38330854134547,0.4274811728802234,0.10074403625278402,-0.012256416400332088,-0.09092781152698025,6,481bb5ad-187a-4b74-a685-34592000614f
0.677702340733032,-0.9387987338409177,-0.4571419427281337,-0.2541816734252327,0.4715071967874749,0.5638796964356559,-0.08985805066156252,-0.06615468090457102,-0.06790891061753711,28,e59169af-8cb8-4812-818d-bb021f2b4584
-0.6041055304540388,-0.9534493501346788,-0.5967377803821505,-0.6010593579690992,0.5095255085766572,0.4457750501751948,-0.10915115252327207,-0.03270155380486515,-0.010746067181852573,62,58b64ffd-3c48-456b-8e40-c0c8dd2333da
0.09683272954503071,-0.7466210717355234,-0.3916609555846021,-0.22106756667769023,0.0472600447429699,-0.05916366322266953,0.020659418410286932,0.01748009730380358,0.08669249532962921,3,88993555-7692-484b-96f4-3b73787d0e22
0.851318942638639,-0.9785422931226235,-0.4520175521303819,-0.21315773804522098,0.4500279837643206,0.5715835384071167,-0.1741603550705798,-0.07610172759184107,-0.0867439453705181,28,f1d057ae-53a9-4edf-8150-aaaa4f77f002
0.18253439759456952,-0.9813199884365769,-0.5481016184890738,-0.3805196083073289,0.5149224668686134,0.511089402865601,-0.2028379415955261,-0.0746550165290534,-0.03185424567086966,6,070660d0-c4b5-4120-bcb7-3dc3329ed7de
0.12312797515619722,-0.9580374532887657,-0.528364994944909,-0.41519574083102695,0.5212600801823138,0.5205317271668044,-0.12581436686845338,-0.03909774896791104,-0.02452812048840943,6,9a41513a-987f-4b36-bdaa-a9f2cb4cbcff
1.5630234880525302,-0.8576456225169242,-0.30951078536908944,0.037793883368279275,0.4352855327368683,0.61828377570719,0.046236114622257234,-0.048434983605481166,-0.05072848520269066,45,448ecc53-4427-4763-b51d-88b492c82843
1.2395971688793634,-0.9544121091572266,-0.4187502226406201,-0.11087780089889188,0.4861204241396195,0.6439782549266491,-0.09825521217507621,-0.0763584866885299,-0.05852114833280684,45,de59339f-8a93-4387-8bb2-a63143cc2414
1.2453722657049333,-0.7525442755662597,-0.22661927297158954,0.17477780874319376,-0.15094621096287875,-0.06653764309258577,0.08203988661804132,0.016601466310851798,-0.04301551575118684,5,92cc6c84-6aab-474a-9f13-744d8cf909ca
1.7177523039436646,-0.8592589457480673,-0.26012225423087004,0.2761658738041577,-0.439419239122805,-0.42750629665616746,-0.42106803457440367,-0.09348346621104484,-0.08134083153364902,32,409d90e8-757d-43b3-9931-d0d874be2cfe
1.5143143422973728,-0.9442306866331337,-0.3765969691782636,-0.013904165829282047,0.4651079242386151,0.6549371711631646,-0.07795200141093284,-0.0859556564595254,-0.06786287809534912,45,b2596624-6712-4dad-845e-32ad1d321e15
1.9739304799854385,-0.7595787253531529,-0.1533601835912635,0.37321900596637614,-0.183876677028102,0.0016011240983985228,0.07695648661433169,0.02055068395459611,-0.054549370858328415,7,38092360-2e2b-4498-9c41-6d852392a581
-1.8925044009894167,-0.9585576243612837,-0.7304410917954848,-0.9387577509688027,0.5255160094072053,0.30317359929239857,-0.10492792006161512,-0.01840206899377936,-0.020580681915594284,43,e1a4f2d8-f5f8-4984-81db-a59f5d6cc7dc
-0.2705566416524244,-0.9481686614976353,-0.5591316367825162,-0.506813302920903,0.5216376695689804,0.49398038115330817,-0.1055348385874897,-0.047687589670869286,-0.02986617439341538,62,53a623f1-c30b-4d02-a1ae-1eccaa9b282f
1.6356111210780173,-0.752606101598673,-0.1858982021366845,0.279619145425799,-0.16043437099883606,-0.02079990880904674,0.08824244351876731,0.011491053857754114,-0.04920744704539419,7,0c8a8762-55ea-491d-81ca-b2b4c441d613
0.624971228822543,-0.9626244871444839,-0.48311495853537056,-0.2612391886183651,0.48734808571937843,0.5631401818991212,-0.12037469957885821,-0.07230361591055012,-0.046388716154559397,28,bcdd31e8-3fe5-4e22-9676-2fbb0e546ad8
0.23329581137429262,-0.9731864205439291,-0.5399022788551386,-0.3677393445964736,0.5369895533794279,0.5446487586435899,-0.1521446313740681,-0.08409518962634994,-0.011077919837539208,6,1a26411c-457d-4a48-93fe-2cdfee25255f
2.050437366027529,-0.8713213656937503,-0.2332744826963756,0.38209520281053455,-0.4662786485907703,-0.39937400371125537,-0.44589506535972595,-0.12321114526882558,-0.0727671391044733,64,83d97379-2a6a-43ef-a903-9fc82bc0a1b5
1.6986677010388356,-0.761452741589228,-0.17908839654086578,0.30444111081418146,-0.17273399324913685,-0.003424503999766922,0.08918967651579139,0.005082612783168873,-0.05596600869685035,7,f702bd28-6be2-49fd-b2ba-9e7c90b918f3
0.6198483830775471,-0.7452155079175556,-0.31166848146969267,0.020648454964409146,-0.1341110122788295,-0.1420253051864526,-0.003936119391778651,0.016635006811305583,0.01751225167802059,3,a5b312a3-c47f-473a-9266-4e1ac0bfb108
0.31735470214590283,-0.8704683589189685,-0.4070775425188896,-0.08423983631985338,-0.43252799042404433,-0.5794703606319208,-0.4404900826227721,-0.09168921984978852,-0.04524421121197365,63,64c3e5f6-8f4d-4531-a90e-66896d5f1923
0.2944533617124805,-0.7561510830851993,-0.3306072958778689,-0.06352924925565522,-0.16754711062526204,-0.1880128576091304,0.08778905603174421,0.028491116181320934,-0.0330640874674336,3,be2e4bc9-1f56-4be1-a8ca-0e6428d542d6
1.1907157562853485,-0.7644361798455399,-0.2325219913710259,0.15231088480822308,-0.14541965092465864,-0.05989084818483407,0.08056259074660406,0.004292527298308961,-0.03691812300778622,5,1545d2db-766b-4f77-a7c7-3499e7a2de9e
1.742896597859006,-0.7448403160522845,-0.16657489636806416,0.3235515554978824,-0.1658301745730842,-0.005835757620699662,0.10904752742481776,0.01160941118995552,-0.05090645711294942,7,fc2b5b58-57e4-4789-8813-c3442398af94
1.4462033800721459,-0.9098498620413593,-0.3193887897468693,0.20825142961822707,-0.461406440356586,-0.4880989016888103,-0.5341717698254532,-0.11449670097030203,-0.056519261625600496,32,0a07fd72-4561-4115-991e-e887b9e9e427
0.46069711414463377,-0.7546768595107294,-0.3166827180705708,-0.012717607972659112,-0.12614895077293697,-0.1458876845176516,0.08945838887338403,0.02655950080028715,0.00048574556541806566,3,ddc18865-5224-4a07-82c2-4db1423c5d8c
0.42770290404146516,-0.8513865998827694,-0.40087154887090154,-0.04062498659880803,-0.42416942977027666,-0.5724178072898877,-0.45831810240646204,-0.09435810112970332,-0.027903384733591177,63,52d05011-1f38-43db-901b-cb868c6320d6
-0.17377385479368715,-0.6772920732651547,-0.34612354321987343,-0.17776765237729125,-0.10668587441521928,-0.3376171847897183,0.9585516547723684,0.29512396209047537,0.1533086274982535,40,d6b7854f-cbe3-4266-bb9c-eaa002bb1fb6
0.9167833867207611,-0.7978673143424789,-0.3349040903936257,0.10056223832281695,-0.3694097549143887,-0.47246974891837595,-0.366734878866451,-0.08337338966827457,0.017627128350510474,21,80c41dcf-fe93-4528-a758-c759f00556c5
0.5728765826623415,-0.9894637914637116,-0.5119559158148453,-0.27473748424603717,0.5097971047660849,0.554387649013274,-0.21049148104772292,-0.07510821519720173,-0.04590395401699492,28,e70b8246-ddcb-4f38-85ed-8bb997fc78db
1.2212644391964231,-0.6992206951476563,-0.1956975270373019,0.19404580158080836,-0.1796288106076953,-0.18176568744816257,0.9139565682623818,0.2415225217276483,0.07037698907336286,26,8c1f6be4-d222-4d5f-8253-081b38e3bc75
0.5457590623992714,-0.6919818526109431,-0.24843762745022463,0.003326253008851965,-0.17628740551376554,-0.25021092181776233,0.9584061285539969,0.24526954956826968,0.09009266756083353,35,70dea206-1ddb-4582-a100-d11bd66d3f55
-0.34979044839787504,-0.8241910450067883,-0.46204153432611694,-0.4140437159889711,0.3786642075150145,0.3376435543912885,0.10421615504764103,-0.0052506858895570874,-0.10330911026675656,62,c8142059-3640-41b5-bf6a-f1cb21ab01bd
0.9572875865374703,-0.710481405254904,-0.25676352903572963,0.10933416781158649,-0.12853693166853472,-0.07949142147610665,0.05993705411250222,0.017216566045322478,0.04342379429828171,5,00db2f0f-4168-483a-b178-75cabe2f747e
-0.7087282606440173,-0.7805900308627082,-0.5066809765114738,-0.3018667004920722,-0.3699485775043971,-0.6565251009890021,-0.39142928613345096,-0.07804211206691003,0.057101143870195,50,f084387b-69f9-4dc8-ba3b-2f91f6232da3
0.7088093561947669,-0.6830566903691464,-0.2326509729574166,0.07261658589338224,-0.187792749951813,-0.2276549915761821,0.9507828498597912,0.16418435987091426,0.09889534602546761,35,2f9e8176-2c31-4ff8-a4dc-8bca9a8d2460
1.7230523308717647,-0.6972345430833495,-0.1490407049085731,0.30194073141652045,-0.16198062006179778,-0.1112928987467764,0.9599836294328611,0.2313170104164044,0.09775445082010255,55,275b5adb-460a-4c53-97e1-36087d9b986c
-0.8398579003835916,-0.737847071972713,-0.4298288297225558,-0.3681187939423379,-0.17443668781114127,-0.429192514945581,0.8932711752516734,0.22256758485058462,0.13906779101424482,17,a865bfb7-9103-4fd8-ad4c-e49cda20eb89
0.9562109498158907,-0.9439254921424329,-0.4287881834335808,-0.17577283602272106,0.507988185535564,0.627458587441174,-0.09347771694080223,-0.06486031121671657,-0.05589884917457225,28,9bf75e75-7be3-4286-9cd5-73af8f35dc78
0.2299599611859838,-0.9432016614779152,-0.5015351748034339,-0.3677834009346434,0.5194909863251316,0.548478358271702,-0.09181981725594418,-0.04812282700514274,-0.045957213235823066,6,ec4f17cc-02ce-4164-a299-806c00faea31
-0.685427038563086,-0.9186817429303678,-0.5487388568364177,-0.4176734908943895,-0.29638152280072494,-0.5893043778978605,-0.5920596173846998,-0.08885038235604721,0.007659791939312643,50,5f4f805d-b1ec-49ba-8b3a-650dbbe35a22
-1.0673966839375768,-0.8878329061908069,-0.5954374911070397,-0.6423590909899137,0.45024854680873777,0.31192310903820203,-0.039290725128991615,-0.02287033436738171,-0.03855483741334059,11,ac9564f8-a7c0-4866-820d-05bfeea7c310
-0.29256922884004666,-0.6801162365659031,-0.3686720052409299,-0.1886541105364917,-0.12313432670795042,-0.3315423669837386,0.9603591752633062,0.24339595540096678,0.19965848733280883,40,635be2ad-db56-4acb-be03-a3c038a65c6a
-0.22193288018289745,-0.7353112374951257,-0.36791980306732996,-0.22579683700770736,-0.10497582028252475,-0.20844479239979538,0.06219262551213785,0.03633995531370609,-0.010502118413539626,59,7e320653-cd96-4019-9c92-b0740169c6f3
0.6835513665925935,-0.9684131916039069,-0.47373223767465666,-0.25851729662821193,0.4710971530593725,0.5443877312251475,-0.15339853248067467,-0.11652838663327805,-0.06033395092804055,28,37caa003-da21-4acb-bf3a-0838f3d87a87
-0.2851716184388979,-0.6925878666606404,-0.35008342085399513,-0.24388103567037933,-0.13179458390715348,-0.34648927185925765,0.9332834331318499,0.2392471359393319,0.1545725154347876,40,da389d9e-7cc2-4fe7-b0b3-c174b000de8b
1.0005004069941508,-0.7199583266298524,-0.23759660813260353,0.10518499093674051,-0.16718188680215806,-0.2067856523069249,0.9016772426885634,0.240373646292149,0.09836400667713048,26,bb0976d8-2ec1-4e77-8524-4a2cd0437603
0.27933413129962853,-0.7250890324191329,-0.3046516287985052,-0.08637693588597989,-0.1722975240753547,-0.29772916186216736,0.934937041634447,0.28116873018153904,0.10189778667471003,35,57b081eb-f572-4f0e-9476-c2e9410f2b40
-0.3386713660138905,-0.7023024475685563,-0.3649181542876261,-0.24758623670773838,-0.12119198236232728,-0.34953893526576324,0.9337075621863876,0.26949964137337235,0.13541159010397508,40,9927ed1c-0b2b-4858-9f46-29de5db1e012
1.3954604979528487,-0.6973378152095536,-0.1817272288155996,0.19069176440417882,-0.16296568030063788,-0.1503856833245044,0.9275509811674786,0.24697818594934065,0.10694143490251527,26,21f96515-99d4-4120-acb6-15ea93ea7d78
-0.7466835981783188,-0.6936318945988171,-0.3999627473481179,-0.30847793958965686,-0.14590721918678265,-0.40026307934410765,0.8832051097048906,0.19575623230182557,0.09285737572453322,17,2843d93e-8bfe-4d6e-a362-c344486ef470
0.7107947969206464,-0.7649099863485818,-0.3186800747135056,-0.060710327451576805,0.03501486170190673,0.008192988718296459,-0.00018043851791219202,-0.03278430078777745,0.0641444995006635,5,d5f5e720-f637-41ff-9085-cb4bc67e4ff9
1.2290046380581936,-0.7501266133594472,-0.22594007669501112,0.17140541661042705,-0.1990308841001615,-0.1680545644372663,0.8557715172153759,0.23200922883698927,0.11625343155780606,26,363ada37-4f3a-4d0d-834b-e55f2a8b4e18
-1.2112794883660911,-0.7851541621059837,-0.5290187032740056,-0.4504738810846387,-0.399445610093345,-0.7523592631312369,-0.4216065845445366,-0.11174098415684224,-0.010574389477655525,47,a26dd6b9-1b64-415d-bf45-4f2565555acf
0.7103263636302635,-0.8748565321098168,-0.38553080704718307,0.03012251494740984,-0.4424730280936253,-0.5602211141877897,-0.5270789458914464,-0.0928512247629842,-0.0019923257014128983,21,0f5eb2e9-7648-4377-bbf4-68e3d6d1ee0f
1.5972161608708229,-0.8665114905092061,-0.2824762973020395,0.27433053406447316,-0.4617646477921354,-0.4505589135633291,-0.47978970000504945,-0.11003321147787606,-0.048259249646540894,32,f5485df8-0803-448f-a4b5-0d83e3632944
0.3956682233263513,-0.6448580099949937,-0.25878183543097827,-0.024125328717441975,-0.10624572217566865,-0.11738587363612908,0.21342043780967887,0.04006415683933912,0.0014533166280566278,3,0d8cca77-e443-448a-8d2c-e6c1c594fe94
0.037756767209977005,-0.9007892770512628,-0.4810058444768476,-0.21965292982453208,-0.31788817598961067,-0.4931965608166818,-0.5097865492314521,-0.06813983525696685,-0.008767669816374033,63,730be9c8-dab7-45e5-acca-a51e8d0a2d1a
0.8764669042037955,-0.8640486446475171,-0.36058125185055195,0.07903122593644829,-0.4443516881302962,-0.5511152160111153,-0.5048291784206622,-0.11590019723824316,0.002564966766717976,21,c7af2e3d-c18b-4d6c-93af-527052db4426
0.44868564743414596,-0.7515642353643165,-0.32568043046259887,-0.02877277602370601,-0.11628945617109292,-0.15143342023070594,-0.04364502403179157,-0.015287814118215906,0.08427282583289804,3,8a07a5c8-793e-45cd-8502-e49c7a85be61
0.05538630268481707,-0.7407767635080844,-0.35905109748504715,-0.12278261047712546,-0.11166010331648372,-0.20126336178542606,-0.0436594984122303,-0.004104034356611235,0.1008045853716905,3,9504252b-ad7e-4648-b0e4-2ccac72a99de
-0.5950350828434711,-0.7998826865875435,-0.46483809123118963,-0.30292551135764517,-0.3922531616568252,-0.6392374243088395,-0.35609535978056756,-0.04233340257862841,-0.00588555945479665,50,163f3e7c-b78b-4922-b5bb-ce2e8feb15ee
-0.8482996851387005,-0.7982320264553557,-0.4887019167967279,-0.5122880426181989,0.06278554597127183,-0.13780477672634195,0.005670557791285398,6.370801015783464e-05,0.08272687803360676,25,d9a34c58-9e15-4a7d-ad2d-3b1507efce83
0.7655753910937118,-0.8807999260795705,-0.38126011712765817,0.03647963141087536,-0.43604624532930486,-0.5349696706417527,-0.5054147509671203,-0.08819904694266903,-0.0025187815096167666,21,cd4c55c9-4ce4-4d1e-86a8-89acb5b49fff
1.9947577732112463,-0.8578932716232862,-0.23506533972690408,0.3647583910252193,-0.4513504183508583,-0.4170512935927171,-0.4563475984726735,-0.12937985448341338,-0.03097969583381053,64,cfc00746-e8c8-483a-a25b-229dafc6127e
-1.3346584108482333,-0.9452172638386704,-0.6734497446711531,-0.7858278501974723,0.525179926032229,0.3647148766241522,-0.09375165973448243,-0.020496382472490072,-0.030695457075624266,11,1cea3655-bbc3-4780-8bf5-6a1dc4274433
0.5025936999165306,-0.8907626796171779,-0.45114862070582534,-0.2364738763423762,0.43285443946022667,0.49330779145261866,-0.04341930626812039,-0.0653811444210746,-0.02450733039398565,28,58353c73-48f1-4170-831a-0be4c58547ec
1.068661944725262,-0.9507446753916504,-0.42812863445552685,-0.15464483527666903,0.4959792766048648,0.6303411780938165,-0.09454878892401179,-0.053324478555699585,-0.07174973169903293,28,c6ddfa83-4cc9-41cc-a5d5-9e6f19163103
-0.8809416785026057,-0.9659316017559347,-0.6425232095395857,-0.6777616867493679,0.5543829904927381,0.4217615010663504,-0.13851661706096827,-0.026418577212111355,0.005167688594084057,11,fe54acb2-ac7d-4499-8ff5-9d42b32d1578
-1.105083662572321,-0.9806232337805172,-0.6763988649374257,-0.7351447034780291,0.5437180226450632,0.38293405103851397,-0.20253798942843407,-0.05507901796798203,0.008906350309155014,11,b3b65adf-3b69-4c92-92cc-60e1a6e71c34
1.3082616338336044,0.7108070174623891,-0.14341856385774882,0.09648762587303458,-0.3456706598894932,0.4355781374324926,-0.038052108114605854,-0.154288768117776,0.7756182695708643,58,b2b65d9c-eaeb-4562-903b-ed433328ade1
1.5747603251084175,-0.7134910619206226,-0.20051542577962303,0.2714946695817949,-0.1485491438994315,-0.009437573929128763,0.06261894235520712,-0.008359422679183392,0.029583982608895183,7,f0d03fa2-b027-4325-8bb2-014711d76619
2.2872500034140413,-0.8366923035912334,-0.20680035143425776,0.25765861633481785,0.3794615004118896,0.6467489783814788,0.07653173019313776,-0.09030231700577036,-0.12065626876233339,42,dd5438ba-87ca-499c-94e0-003e45a4838a
0.5003662911045124,-0.8583748034640266,-0.4326363344697878,-0.26483325900084176,0.44407135025457756,0.524169633100963,-0.005598949724567332,-0.04493642712233862,-0.04769559969230838,28,7c735f5d-3ebd-4ae5-9aa5-5cb88323846a
0.23318594666236567,-0.9599517562969476,-0.5175610637996391,-0.37398982560514177,0.5098926278515827,0.5373787732904932,-0.11656152406034095,-0.062314737404104266,-0.031544238708297895,6,bad3e5b3-1df4-4d18-aba9-3a47168d54ee
-0.3888912874305411,-0.7290331833534567,-0.39300740365345566,-0.264610383976451,-0.19465758922891221,-0.36881083488011696,0.8235784510789568,0.2324417855833227,0.19332430532036207,40,f8f3406e-221c-4043-a7ff-ded96938bd4e
0.6210234192834426,-0.94252535933923,-0.4608618995875581,-0.26399236158635203,0.5140461656595731,0.5906619755883525,-0.08887667347713564,-0.05266169157701709,-0.052635758394369424,28,c1ae82ba-7fc2-4a58-9e3f-7bdc10f40c58
-0.2662422062748026,-0.969003753516413,-0.5650594929112464,-0.5164022361384776,0.4962301664444322,0.471951648783534,-0.11017560128687087,-0.04474769135727288,-0.05010327021563716,62,e935d90d-56c2-4888-bac9-3cd8d8ee477d
0.3192451561064712,-0.9119853315317394,-0.45181335107687454,-0.1600388071764161,-0.2810237489977271,-0.43794040601674533,-0.5425621851004303,-0.08625028590775322,-0.0030011169587021596,63,90f1b99f-cf8b-4b12-bac6-6c9c89715af0
-0.9983120070601453,0.7002170397269445,-0.3329234832957178,-0.5257773680087402,-0.2604477318003639,0.04986852487358781,-0.0004954325770175086,0.09435654783868873,-0.055385062455288944,49,aa40b0f1-5c1c-4577-92a2-d52d4099e0f6
1.6959391641239068,-0.7577400834637242,-0.1771215122343902,0.2922328555500429,-0.14544096680924218,0.025706347687358053,0.10758614634246806,0.027635721379503646,-0.060169656101711724,7,26323a18-b312-41f7-bdfd-f3813b902e75
0.9173527680533263,-0.7691275683111617,-0.250863061318464,0.08444482875174199,-0.15192325171296467,-0.09537246774059341,0.06056994300053122,0.011331631021182943,-0.05741172224954626,5,85655002-4ade-4628-b8be-3e8b9cbf0879
1.4074793994841142,-0.9672406379212845,-0.39943949588468736,-0.058365314273035485,0.4500287489033251,0.6199016561157373,-0.1594167289779084,-0.12765684935476798,-0.08502118779335079,45,81ffffb9-27b2-4c93-bcdf-fba748baaa9b
0.24405382597615596,-0.7811599587339456,-0.35785597681304027,-0.10267563898566606,-0.12649576073862637,-0.1569393916814562,-0.0046009874719477924,0.014720410698417214,0.010315992581551197,3,8b8092c2-867b-427e-9f33-8b35c14da667
1.5621737466350862,-0.7357200297161661,-0.1948835002782477,0.27432448211312266,-0.22009057916945496,-0.15858551146582567,0.8664874492352006,0.23610961927979143,0.08710020985306409,55,49cda2c7-fdfb-4742-b714-a4ef69b582eb
1.2073648589826345,-0.8685077337129762,-0.32185632378441476,0.1144211381396206,-0.35814223468906475,-0.4091917100371322,-0.46809443715360216,-0.09446979111860088,-0.0710377889175873,21,48228154-bca7-4ab2-bdde-af038fb95cb6
1.0131182725118233,-0.9505086255285091,-0.42963521665533466,-0.16645527635931512,0.5159386676812017,0.6408847948875162,-0.1069371271949653,-0.06895980290242712,-0.0528614226646984,28,b8bb7d7a-6bd0-4c4e-8abe-68b3fc9e578c
0.45351802629806004,-0.7659130367303733,-0.33143359446114584,-0.03753706870180534,-0.13045251440919173,-0.1502679071971337,-0.030126698650341708,0.013194061614523436,0.014810034566585936,3,993a94f0-ab9e-49e3-8918-ff2bceaa3f30
0.5852410725413242,-0.782798258316599,-0.3007991058111107,0.002054888184347442,-0.16279448509416752,-0.13373459781415986,0.03921777347452436,0.04290491534961671,-0.048045708644564866,3,1b1af17f-dec9-40f7-9b51-1248e684ec79
0.5063100981302299,-0.7571657453013821,-0.3038155430706098,-0.0197211110086993,-0.19585529514968,-0.2759925413343678,0.8718187640934276,0.23281176385575356,0.12931686084342733,35,83a79f22-e9b3-4fa5-afa8-2d002fbd91c8
0.37520969893445316,-0.8755492250575135,-0.4060459329328736,-0.07830655627251866,-0.41725761893782737,-0.5592840462864616,-0.4507006371075264,-0.05163575075037867,-0.050001129579165006,63,07435704-212b-4abe-9b4b-3865dd3b9db6
2.0369559578827814,-0.7871650654801805,-0.16056385600828532,0.38274681385426557,-0.16181729344028092,0.05495600523027546,0.05690873465228239,0.028990013192169716,-0.06694005017013939,7,ffcbae22-108f-44c2-b5e8-987744d0496d
